,id,header,offeredSince,availabilty,status,statusNew,price,postCode1,postCode2,neighbourhood,areaM2,rooms,interior,agent,link,scrapDate
20,0f902e52,Apartment Jan van Duivenvoordestraat 157,"
2 weeks
","
From 01-11-2022
",NA,"
For rent
",2100.0,1067,MT,Geuzenveld,94,3,Furnished,Expat Rental Scout,https://www.pararius.com/apartment-for-rent/amsterdam/0f902e52/jan-van-duivenvoordestraat,2022-10-19 20:33:16
21,0f8428d9,Apartment Koninginneweg 225 2,"
2 weeks
","
From 01-11-2022
",NA,"
For rent
",3450.0,1075,CS,Willemspark,75,3,Furnished,Parker & Williams Real Estate Services,https://www.pararius.com/apartment-for-rent/amsterdam/0f8428d9/koninginneweg,2022-10-19 20:33:16
22,915ad508,Apartment Zocherstraat 12 4,"
2 weeks
","
Immediately
",NA,"
For rent
",2295.0,1054,LX,Overtoomse Sluis,90,4,NA,Rappange Makelaardij,https://www.pararius.com/apartment-for-rent/amsterdam/915ad508/zocherstraat,2022-10-19 20:33:16
23,5fc9d93a,Apartment Rosmarijnsteeg,"
2 weeks
","
From 02-11-2022
",NA,"
For rent
",2100.0,1012,RP,Burgwallen-Nieuwe Zijde,50,2,Furnished,Housing Agency,https://www.pararius.com/apartment-for-rent/amsterdam/5fc9d93a/rosmarijnsteeg,2022-10-19 20:33:16
24,eff62339,Apartment Ertskade 178,"
2 weeks
","
From 01-11-2022
",NA,"
For rent
",1775.0,1019,BB,Oostelijk Havengebied,78,3,Upholstered,LIV Residential,https://www.pararius.com/apartment-for-rent/amsterdam/eff62339/ertskade,2022-10-19 20:33:16
25,8bbd4d82,Apartment Stadionweg 37 III,"
2 weeks
","
From 15-11-2022
",NA,"
For rent
",6250.0,1077,RW,Apollobuurt,232,6,Upholstered,Valerius Rentals,https://www.pararius.com/apartment-for-rent/amsterdam/8bbd4d82/stadionweg,2022-10-19 20:33:16
26,524f2370,Apartment Boutenburg 231,"
2 weeks
","
Immediately
",NA,"
For rent
",2300.0,1068,ZE,Osdorp-Oost,65,3,Furnished,Amsterdam Housing,https://www.pararius.com/apartment-for-rent/amsterdam/524f2370/boutenburg,2022-10-19 20:33:16
27,38c5a4be,Apartment Bellamystraat,"
2 weeks
","
In consultation
",NA,"
For rent
",3950.0,1053,BG,Kinkerbuurt,100,4,NA,Van Maarschalkerwaart Makelaars,https://www.pararius.com/apartment-for-rent/amsterdam/38c5a4be/bellamystraat,2022-10-19 20:33:16
28,6fd04de0,Apartment Kastanjeweg 2 HS,"
2 weeks
","
In consultation
",NA,"
For rent
",3250.0,1092,CE,Oosterparkbuurt,130,4,NA,Smit & Heinen Makelaars en Taxateurs,https://www.pararius.com/apartment-for-rent/amsterdam/6fd04de0/kastanjeweg,2022-10-19 20:33:16
29,8b701c44,Apartment Eerste Helmersstraat 238 4,"
2 weeks
","
From 01-11-2022
",NA,"
For rent
",1950.0,1054,ER,Overtoomse Sluis,50,2,Upholstered or furnished,Huizenbalie.nl,https://www.pararius.com/apartment-for-rent/amsterdam/8b701c44/eerste-helmersstraat,2022-10-19 20:33:16
0,fba7c038,Apartment Rubensstraat,"
2 weeks
","
In consultation
",NA,"
For rent
",3750.0,1077,MV,Apollobuurt,127,5,Furnished,Heeren Makelaars B.V.,https://www.pararius.com/apartment-for-rent/amsterdam/fba7c038/rubensstraat,2022-10-19 20:33:16
1,f6815a75,Apartment Juliana van Stolbergstraat,"
2 weeks
","
From 23-10-2022
",NA,"
For rent
",2975.0,1055,RM,Landlust,52,3,Furnished,NEWCURB Makelaars,https://www.pararius.com/apartment-for-rent/amsterdam/f6815a75/juliana-van-stolbergstraat,2022-10-19 20:33:16
2,f6a37f19,Apartment Bilderdijkstraat,"
2 weeks
","
From 01-12-2022
",NA,"
For rent
",2250.0,1052,NA,Da Costabuurt,80,3,Upholstered,Expathousing.com (Amsterdam),https://www.pararius.com/apartment-for-rent/amsterdam/f6a37f19/bilderdijkstraat,2022-10-19 20:33:16
3,6d1d3cb2,Apartment Amstelkade,"
2 weeks
","
From 01-11-2022
",NA,"
For rent
",2700.0,1078,BA,Scheldebuurt,104,4,NA,Heeren Makelaars B.V.,https://www.pararius.com/apartment-for-rent/amsterdam/6d1d3cb2/amstelkade,2022-10-19 20:33:16
4,af763da2,Apartment Sarphatistraat 678,"
2 weeks
","
Immediately
",NA,"
For rent
",2200.0,1018,AV,Oostelijke Eilanden/Kadijken,75,3,Furnished,Oei Housing Amsterdam - Expat Apartments,https://www.pararius.com/apartment-for-rent/amsterdam/af763da2/sarphatistraat,2022-10-19 20:33:16
5,3c8678e0,Apartment Vrijheidslaan 11 3,"
2 weeks
","
From 01-11-2022
",Rented under option,"
Rented under option
",2750.0,1079,KA,Rijnbuurt,100,4,Furnished,Holland Home Management,https://www.pararius.com/apartment-for-rent/amsterdam/3c8678e0/vrijheidslaan,2022-10-19 20:33:16
6,b9f536f4,Apartment Tommaso Albinonistraat 164 2 pp,"
2 weeks
","
From 15-11-2022
",Rented under option,"
Rented under option
",7750.0,1083,HM,Zuidas,177,3,Furnished,Makelaarskantoor Carla van den Brink,https://www.pararius.com/apartment-for-rent/amsterdam/b9f536f4/tommaso-albinonistraat,2022-10-19 20:33:16
7,f52e814f,Studio Schaarsbergenstraat 39,"
2 weeks
","
From 01-11-2022
",NA,"
For rent
",1200.0,1107,JS,Holendrecht/Reigersbos,34,1,Furnished,ViaDaan,https://www.pararius.com/studio-for-rent/amsterdam/f52e814f/schaarsbergenstraat,2022-10-19 20:33:16
8,9fc9c95f,Apartment Scheldestraat,"
2 weeks
","
Immediately
",NA,"
For rent
",2500.0,1078,GE,Scheldebuurt,89,4,Upholstered,BrinkBorgh Makelaardij,https://www.pararius.com/apartment-for-rent/amsterdam/9fc9c95f/scheldestraat,2022-10-19 20:33:16
9,a36d45e4,Apartment Reguliersdwarsstraat 2 III,"
2 weeks
","
Immediately
",NA,"
For rent
",1800.0,1017,BM,Grachtengordel-Zuid,55,2,Upholstered,Makelaarshuis Amsterdam - Zaanstad,https://www.pararius.com/apartment-for-rent/amsterdam/a36d45e4/reguliersdwarsstraat,2022-10-19 20:33:16
10,3c99cd8b,Apartment Johannes Verhulststraat,"
2 weeks
","
Immediately
",NA,"
For rent
",5850.0,1075,HB,Willemspark,245,9,Upholstered,Hausing,https://www.pararius.com/apartment-for-rent/amsterdam/3c99cd8b/johannes-verhulststraat,2022-10-19 20:33:16
11,b1877e7a,Apartment Rapenburgerstraat,"
2 weeks
","
From 15-11-2022
",NA,"
For rent
",3250.0,1011,VM,Nieuwmarkt/Lastage,125,4,Upholstered,Interhouse verhuurmakelaars Amsterdam,https://www.pararius.com/apartment-for-rent/amsterdam/b1877e7a/rapenburgerstraat,2022-10-19 20:33:16
12,62b29d3d,Apartment Jan van Duivenvoordestraat 119,"
2 weeks
","
From 01-11-2022
",NA,"
For rent
",1900.0,1067,MT,Geuzenveld,95,4,Furnished,Renthouse Vastgoed,https://www.pararius.com/apartment-for-rent/amsterdam/62b29d3d/jan-van-duivenvoordestraat,2022-10-19 20:33:16
13,fd480ae9,Apartment Gustav Mahlerlaan,"
2 weeks
","
In consultation
",NA,"
For rent
",3950.0,1082,ME,Zuidas,112,3,Furnished,Eefje Voogd Makelaardij,https://www.pararius.com/apartment-for-rent/amsterdam/fd480ae9/gustav-mahlerlaan,2022-10-19 20:33:16
14,824ad1ba,Apartment Prinsengracht,"
2 weeks
","
Immediately
",NA,"
For rent
",4500.0,1017,KK,De Weteringschans,185,6,Upholstered,Keizerskroon makelaars,https://www.pararius.com/apartment-for-rent/amsterdam/824ad1ba/prinsengracht,2022-10-19 20:33:16
15,22a5184c,Apartment Ruysdaelstraat,"
2 weeks
","
Immediately
",NA,"
For rent
",2300.0,1071,WZ,Museumkwartier,66,3,Upholstered,BrinkBorgh Makelaardij,https://www.pararius.com/apartment-for-rent/amsterdam/22a5184c/ruysdaelstraat,2022-10-19 20:33:16
16,789e19dd,Apartment Leidsekade 102 D,"
2 weeks
","
Immediately
",NA,"
For rent
",4500.0,1017,PP,De Weteringschans,141,3,Furnished,Urban Homies,https://www.pararius.com/apartment-for-rent/amsterdam/789e19dd/leidsekade,2022-10-19 20:33:16
17,d45e203c,Apartment Prinsengracht 17 C,"
2 weeks
","
In consultation
",Rented under option,"
Rented under option
",2300.0,1015,DK,Grachtengordel-West,80,4,Upholstered,Broersma Makelaardij,https://www.pararius.com/apartment-for-rent/amsterdam/d45e203c/prinsengracht,2022-10-19 20:33:16
18,2e41a9fd,Apartment Weteringschans,"
2 weeks
","
Immediately
",NA,"
For rent
",2200.0,1017,RW,De Weteringschans,70,3,Upholstered,Great Expatation,https://www.pararius.com/apartment-for-rent/amsterdam/2e41a9fd/weteringschans,2022-10-19 20:33:16
19,6dbc1af3,Apartment Bankastraat,"
2 weeks
","
From 24-10-2022
",NA,"
For rent
",1600.0,1094,EB,Indische Buurt West,60,2,NA,I AM REAL ESTATE,https://www.pararius.com/apartment-for-rent/amsterdam/6dbc1af3/bankastraat,2022-10-19 20:33:16
20,860becc2,Apartment Ertskade 22,"
2 weeks
","
From 01-11-2022
",NA,"
For rent
",2400.0,1019,BB,Oostelijk Havengebied,138,4,Upholstered,LIV Residential,https://www.pararius.com/apartment-for-rent/amsterdam/860becc2/ertskade,2022-10-19 20:33:16
21,25267426,Apartment Osdorpplein,"
2 weeks
","
In consultation
",NA,"
For rent
",1650.0,1068,TD,Osdorp-Oost,65,2,NA,Rebid,https://www.pararius.com/apartment-for-rent/amsterdam/25267426/osdorpplein,2022-10-19 20:33:16
22,8b7f3e6f,House Leidsegracht,"
2 weeks
","
In consultation
",NA,"
For rent
",6000.0,1016,CP,Grachtengordel-West,201,6,NA,Heeren Makelaars B.V.,https://www.pararius.com/house-for-rent/amsterdam/8b7f3e6f/leidsegracht,2022-10-19 20:33:16
23,b5bd6bd1,Apartment Reyer Anslostraat 19 hs,"
2 weeks
","
In consultation
",Rented under option,"
Rented under option
",2850.0,1054,KT,Overtoomse Sluis,103,3,NA,Raadsheer Baart,https://www.pararius.com/apartment-for-rent/amsterdam/b5bd6bd1/reyer-anslostraat,2022-10-19 20:33:16
24,312e3d38,Apartment Volewijkshof 33,"
2 weeks
","
Immediately
",Rented under option,"
Rented under option
",1600.0,1031,AG,Volewijck,75,3,NA,Hoen Vastgoedbeheer,https://www.pararius.com/apartment-for-rent/amsterdam/312e3d38/volewijkshof,2022-10-19 20:33:16
25,fd3eca9d,Apartment Ophemerthof,"
2 weeks
","
In consultation
",NA,"
For rent
",1600.0,1106,VS,Holendrecht/Reigersbos,70,3,Furnished,Verhuurmakelaar Bas,https://www.pararius.com/apartment-for-rent/amsterdam/fd3eca9d/ophemerthof,2022-10-19 20:33:16
26,6fecc4e5,Apartment Kastelenstraat 307 3,"
2 weeks
","
From 02-11-2022
",NA,"
For rent
",1650.0,1082,EH,Buitenveldert-West,75,3,NA,Heimstaden,https://www.pararius.com/apartment-for-rent/amsterdam/6fecc4e5/kastelenstraat,2022-10-19 20:33:16
27,15834fc1,Apartment Lorreinenstraat 8 H,"
2 weeks
","
From 01-11-2022
",NA,"
For rent
",2150.0,1055,CZ,Erasmuspark,85,3,Furnished,The Tenants Group,https://www.pararius.com/apartment-for-rent/amsterdam/15834fc1/lorreinenstraat,2022-10-19 20:33:16
28,7331149a,Apartment Kuipersstraat,"
2 weeks
","
Immediately
",NA,"
For rent
",2950.0,1074,EK,Nieuwe Pijp,77,3,Upholstered,A Plus Apartments,https://www.pararius.com/apartment-for-rent/amsterdam/7331149a/kuipersstraat,2022-10-19 20:33:16
29,2adaf3b5,Apartment Jan Evertsenstraat,"
2 weeks
","
From 01-11-2022
",NA,"
For rent
",1595.0,1056,EG,Van Galenbuurt,49,3,Upholstered,Expathousing.com (Amsterdam),https://www.pararius.com/apartment-for-rent/amsterdam/2adaf3b5/jan-evertsenstraat,2022-10-19 20:33:16
0,e066f184,Apartment Cornelis Vermuydenstraat,"
2 weeks
","
Immediately
",NA,"
For rent
",2200.0,1018,RN,Oostelijke Eilanden/Kadijken,75,3,Furnished,Valkenet Vastgoed,https://www.pararius.com/apartment-for-rent/amsterdam/e066f184/cornelis-vermuydenstraat,2022-10-19 20:33:16
1,825c03a5,Apartment Derde Helmersstraat,"
2 weeks
","
Immediately
",NA,"
For rent
",4000.0,1054,BM,Helmersbuurt,122,4,Upholstered,Michiel Stolker Real Estate,https://www.pararius.com/apartment-for-rent/amsterdam/825c03a5/derde-helmersstraat,2022-10-19 20:33:16
2,2c7f6431,Apartment Oostenburgergracht 57 B,"
2 weeks
","
From 09-11-2022
",NA,"
For rent
",2650.0,1018,NB,Oostelijke Eilanden/Kadijken,80,3,Furnished,Oei Housing Amsterdam - Expat Apartments,https://www.pararius.com/apartment-for-rent/amsterdam/2c7f6431/oostenburgergracht,2022-10-19 20:33:16
3,4075352c,House Van Reigersbergenstraat,"
3 weeks
","
From 24-11-2022
",NA,"
For rent
",1700.0,1052,WG,Frederik Hendrikbuurt,77,3,Furnished,City Homes,https://www.pararius.com/house-for-rent/amsterdam/4075352c/van-reigersbergenstraat,2022-10-19 20:33:16
4,71f68fe4,House Lijnbaansgracht,"
3 weeks
","
In consultation
",NA,"
For rent
",2300.0,1015,GS,Jordaan,57,3,Furnished,Hoofdstad Makelaars,https://www.pararius.com/house-for-rent/amsterdam/71f68fe4/lijnbaansgracht,2022-10-19 20:33:16
5,80033d04,House Plantage Muidergracht,"
3 weeks
","
In consultation
",NA,"
For rent
",1850.0,1018,TM,Weesperbuurt/Plantage,55,2,NA,Rebid,https://www.pararius.com/house-for-rent/amsterdam/80033d04/plantage-muidergracht,2022-10-19 20:33:16
6,6decdec6,Apartment Kerkstraat,"
3 weeks
","
From 01-11-2022
",NA,"
For rent
",2400.0,1017,HX,Grachtengordel-Zuid,70,3,Furnished,Amsterdam Rentals,https://www.pararius.com/apartment-for-rent/amsterdam/6decdec6/kerkstraat,2022-10-19 20:33:16
7,47fa0908,Apartment Eerste Helmersstraat 289 2,"
3 weeks
","
From 25-10-2022
",NA,"
For rent
",3100.0,1054,EA,Overtoomse Sluis,70,3,Furnished,Expat Rental Scout,https://www.pararius.com/apartment-for-rent/amsterdam/47fa0908/eerste-helmersstraat,2022-10-19 20:33:16
8,77eefafa,Apartment Mercatorstraat 38 3,"
3 weeks
","
From 10-11-2022
",NA,"
For rent
",1850.0,1056,RH,Van Galenbuurt,65,3,Furnished,De Nieuwe Verhuurmakelaar,https://www.pararius.com/apartment-for-rent/amsterdam/77eefafa/mercatorstraat,2022-10-19 20:33:16
9,bdfeca4f,House Leidsegracht,"
3 weeks
","
Immediately
",Rented under option,"
Rented under option
",2000.0,1017,NC,De Weteringschans,120,3,Upholstered,Koops Makelaardij Amsterdam,https://www.pararius.com/house-for-rent/amsterdam/bdfeca4f/leidsegracht,2022-10-19 20:33:16
10,183f7491,House Herengracht 315,"
3 weeks
","
In consultation
",NA,"
For rent
",3250.0,1016,AV,Grachtengordel-West,170,4,Upholstered,Parker & Williams Real Estate Services,https://www.pararius.com/house-for-rent/amsterdam/183f7491/herengracht,2022-10-19 20:33:16
11,ca09e5ee,House Pythagorasstraat,"
3 weeks
","
From 24-10-2022
",NA,"
For rent
",3250.0,1098,GB,Middenmeer,106,4,Upholstered,Aham Vastgoed,https://www.pararius.com/house-for-rent/amsterdam/ca09e5ee/pythagorasstraat,2022-10-19 20:33:16
12,728b6f84,Apartment Ceintuurbaan,"
3 weeks
","
In consultation
",NA,"
For rent
",3250.0,1074,CZ,Oude Pijp,178,5,NA,Engel en Volkers Amsterdam Centrum,https://www.pararius.com/apartment-for-rent/amsterdam/728b6f84/ceintuurbaan,2022-10-19 20:33:16
13,8674fa7d,Apartment Javastraat,"
3 weeks
","
From 07-11-2022
",Rented under option,"
Rented under option
",1750.0,1094,HN,Indische Buurt West,46,2,Furnished,Hoofdstad Makelaars,https://www.pararius.com/apartment-for-rent/amsterdam/8674fa7d/javastraat,2022-10-19 20:33:16
14,bc4ae517,Apartment Pieter Calandlaan,"
3 weeks
","
Immediately
",NA,"
For rent
",2250.0,1060,TX,Middelveldsche Akerpolder,96,4,Furnished,Rotsvast Amsterdam,https://www.pararius.com/apartment-for-rent/amsterdam/bc4ae517/pieter-calandlaan,2022-10-19 20:33:16
15,9627f381,Apartment Marnixstraat 198 3,"
3 weeks
","
From 01-11-2022
",NA,"
For rent
",2850.0,1016,TJ,Jordaan,119,3,Furnished,Inter Immo Amsterdam,https://www.pararius.com/apartment-for-rent/amsterdam/9627f381/marnixstraat,2022-10-19 20:33:16
16,ce167ab3,Apartment Herengracht,"
3 weeks
","
Immediately
",NA,"
For rent
",2000.0,1015,BK,Grachtengordel-West,60,2,Furnished,First Class Housing,https://www.pararius.com/apartment-for-rent/amsterdam/ce167ab3/herengracht,2022-10-19 20:33:16
17,e26f7454,Apartment Lauriergracht 92 H,"
3 weeks
","
Immediately
",NA,"
For rent
",4350.0,1016,RN,Jordaan,150,5,Furnished,Urban Homies,https://www.pararius.com/apartment-for-rent/amsterdam/e26f7454/lauriergracht,2022-10-19 20:33:16
18,3a0773fe,Apartment Herengracht,"
3 weeks
","
Immediately
",NA,"
For rent
",2850.0,1016,BH,Grachtengordel-West,123,3,Furnished,Inter Immo Amsterdam,https://www.pararius.com/apartment-for-rent/amsterdam/3a0773fe/herengracht,2022-10-19 20:33:16
19,d4183532,Apartment Admiraal De Ruijterweg 89 3,"
3 weeks
","
Immediately
",NA,"
For rent
",1800.0,1056,ET,Geuzenbuurt,63,2,Furnished,ViaDaan,https://www.pararius.com/apartment-for-rent/amsterdam/d4183532/admiraal-de-ruijterweg,2022-10-19 20:33:16
20,b0878be0,House Singel 377,"
3 weeks
","
From 01-11-2022
",NA,"
For rent
",3450.0,1012,WL,Burgwallen-Nieuwe Zijde,115,4,Upholstered or furnished,Rossetti Residence,https://www.pararius.com/house-for-rent/amsterdam/b0878be0/singel,2022-10-19 20:33:16
21,8d2012ee,Apartment Admiraliteitstraat,"
3 weeks
","
From 01-11-2022
",NA,"
For rent
",1675.0,1018,KP,Oostelijke Eilanden/Kadijken,60,2,Upholstered,Expathousing.com (Amsterdam),https://www.pararius.com/apartment-for-rent/amsterdam/8d2012ee/admiraliteitstraat,2022-10-19 20:33:16
22,187e65e7,House Willemskerkestraat,"
3 weeks
","
Immediately
",NA,"
For rent
",2995.0,1069,AA,Osdorp-Midden,138,7,Furnished,ESTATEC,https://www.pararius.com/house-for-rent/amsterdam/187e65e7/willemskerkestraat,2022-10-19 20:33:16
23,6e9fefd0,Apartment Bilderdijkstraat,"
3 weeks
","
From 01-11-2022
",NA,"
For rent
",2650.0,1053,KN,Da Costabuurt,120,3,Upholstered,City Housing Amsterdam,https://www.pararius.com/apartment-for-rent/amsterdam/6e9fefd0/bilderdijkstraat,2022-10-19 20:33:16
24,345a77de,Apartment Valkenburgerstraat 132 F,"
3 weeks
","
From 01-11-2022
",NA,"
For rent
",3150.0,1011,NA,Nieuwmarkt/Lastage,95,3,Furnished,IdealEstate Housing Consultancy,https://www.pararius.com/apartment-for-rent/amsterdam/345a77de/valkenburgerstraat,2022-10-19 20:33:16
25,40ad9a36,Apartment George Gershwinlaan 46,"
3 weeks
","
From 01-11-2022
",NA,"
For rent
",3250.0,1082,MT,Zuidas,80,3,Furnished,Listings,https://www.pararius.com/apartment-for-rent/amsterdam/40ad9a36/george-gershwinlaan,2022-10-19 20:33:16
26,bc89e22f,Apartment Albatrospad 142 7,"
3 weeks
","
Immediately
",NA,"
For rent
",2950.0,1021,TR,IJplein/Vogelbuurt,130,3,Furnished,Oei Housing Amsterdam - Expat Apartments,https://www.pararius.com/apartment-for-rent/amsterdam/bc89e22f/albatrospad,2022-10-19 20:33:16
27,3e6d621b,Apartment Kromme-Mijdrechtstraat,"
3 weeks
","
In consultation
",NA,"
For rent
",2750.0,1079,KP,Rijnbuurt,75,3,Upholstered,Infinitas Real Estate,https://www.pararius.com/apartment-for-rent/amsterdam/3e6d621b/kromme-mijdrechtstraat,2022-10-19 20:33:16
28,6895858c,Apartment Oostenburgervoorstraat,"
3 weeks
","
Immediately
",NA,"
For rent
",2975.0,1018,MN,Oostelijke Eilanden/Kadijken,130,4,Furnished,Expathousing.com (Amsterdam),https://www.pararius.com/apartment-for-rent/amsterdam/6895858c/oostenburgervoorstraat,2022-10-19 20:33:16
29,bf2286d1,Apartment Lindengracht,"
3 weeks
","
Immediately
",NA,"
For rent
",4000.0,1015,KJ,Jordaan,210,6,Upholstered,"Urban Homies,                                                                                 Haagen & Partners",https://www.pararius.com/apartment-for-rent/amsterdam/bf2286d1/lindengracht,2022-10-19 20:33:16
0,c2d77809,House Genhoes 4,"
3 weeks
","
In consultation
",NA,"
For rent
",14000.0,1082,BC,Buitenveldert-West,342,8,Upholstered,Broersma Makelaardij,https://www.pararius.com/house-for-rent/amsterdam/c2d77809/genhoes,2022-10-19 20:33:16
1,aa45e9b1,Studio Ferdinand Bolstraat,"
3 weeks
","
Immediately
",NA,"
For rent
",1800.0,1072,LJ,Oude Pijp,40,1,NA,My Amsterdam Apartments,https://www.pararius.com/studio-for-rent/amsterdam/aa45e9b1/ferdinand-bolstraat,2022-10-19 20:33:16
2,6d9615f7,Apartment Saxenburgerstraat,"
3 weeks
","
Immediately
",NA,"
For rent
",3250.0,1054,KM,Overtoomse Sluis,116,4,Furnished,Inter Immo Amsterdam,https://www.pararius.com/apartment-for-rent/amsterdam/6d9615f7/saxenburgerstraat,2022-10-19 20:33:16
3,0641b019,Apartment Nieuwe Leliestraat,"
3 weeks
","
Immediately
",NA,"
For rent
",2450.0,1015,SX,Jordaan,73,2,Furnished,Inter Immo Amsterdam,https://www.pararius.com/apartment-for-rent/amsterdam/0641b019/nieuwe-leliestraat,2022-10-19 20:33:16
4,aeb46148,Apartment Kromme-Mijdrechtstraat,"
3 weeks
","
From 01-11-2022
",NA,"
For rent
",2000.0,1079,KP,Rijnbuurt,80,2,Furnished,HB Housing,https://www.pararius.com/apartment-for-rent/amsterdam/aeb46148/kromme-mijdrechtstraat,2022-10-19 20:33:16
5,4323effa,Apartment Van Tuyll van Serooskerkenweg 62 1,"
3 weeks
","
From 15-11-2022
",NA,"
For rent
",2400.0,1076,JN,Stadionbuurt,80,3,Furnished,ViaDaan,https://www.pararius.com/apartment-for-rent/amsterdam/4323effa/van-tuyll-van-serooskerkenweg,2022-10-19 20:33:16
6,94e6ba37,Apartment Brouwersgracht,"
3 weeks
","
Immediately
",NA,"
For rent
",3000.0,1013,HC,Haarlemmerbuurt,101,3,Furnished,Brixt,https://www.pararius.com/apartment-for-rent/amsterdam/94e6ba37/brouwersgracht,2022-10-19 20:33:16
7,f55b2c63,Apartment J.F. van Hengelstraat,"
3 weeks
","
Immediately
",NA,"
For rent
",2795.0,1019,DC,Oostelijk Havengebied,140,3,Upholstered,A Plus Apartments,https://www.pararius.com/apartment-for-rent/amsterdam/f55b2c63/j-f-van-hengelstraat,2022-10-19 20:33:16
8,963ccd8f,House Keverberg,"
3 weeks
","
From 01-11-2022
",NA,"
For rent
",3500.0,1082,BD,Buitenveldert-West,170,5,Upholstered,First Class Housing,https://www.pararius.com/house-for-rent/amsterdam/963ccd8f/keverberg,2022-10-19 20:33:16
9,9669b693,Apartment Arent Janszoon Ernststraat 43,"
3 weeks
","
Immediately
",NA,"
For rent
",2800.0,1083,GP,Buitenveldert-Oost,135,4,Furnished,The Brick Club,https://www.pararius.com/apartment-for-rent/amsterdam/9669b693/arent-janszoon-ernststraat,2022-10-19 20:33:16
10,e495959c,Apartment Vierwindenstraat,"
3 weeks
","
In consultation
",NA,"
For rent
",7500.0,1013,LA,Haarlemmerbuurt,236,9,Furnished,Peters & Partners,https://www.pararius.com/apartment-for-rent/amsterdam/e495959c/vierwindenstraat,2022-10-19 20:33:16
11,53c7ff6e,House Adriënne Solserhof 2,"
4 weeks
","
Immediately
",NA,"
For rent
",3750.0,1087,MT,IJburg Zuid,176,4,Upholstered,KK Amsterdam,https://www.pararius.com/house-for-rent/amsterdam/53c7ff6e/adrienne-solserhof,2022-10-19 20:33:16
12,bab01325,Apartment Venetiëhof 67,"
4 weeks
","
From 01-11-2022
",Rented under option,"
Rented under option
",2250.0,1019,NB,Oostelijk Havengebied,102,4,Furnished,The Rental Agency Amsterdam,https://www.pararius.com/apartment-for-rent/amsterdam/bab01325/venetiehof,2022-10-19 20:33:16
13,72f54b88,Apartment Prinsengracht 1069,"
4 weeks
","
Immediately
",NA,"
For rent
",3750.0,1017,JG,Grachtengordel-Zuid,142,3,Upholstered,AmsterHomes,https://www.pararius.com/apartment-for-rent/amsterdam/72f54b88/prinsengracht,2022-10-19 20:33:16
14,49a87bb7,Apartment Grote Bickersstraat 23 H,"
4 weeks
","
From 01-11-2022
",NA,"
For rent
",2200.0,1013,KN,Haarlemmerbuurt,62,2,Furnished,ViaDaan,https://www.pararius.com/apartment-for-rent/amsterdam/49a87bb7/grote-bickersstraat,2022-10-19 20:33:16
15,bdedff57,Apartment Gelrestraat,"
4 weeks
","
Immediately
",NA,"
For rent
",1725.0,1079,MZ,Scheldebuurt,55,2,NA,Wooove B.V.,https://www.pararius.com/apartment-for-rent/amsterdam/bdedff57/gelrestraat,2022-10-19 20:33:16
16,bdbd2665,Apartment Hofgeest 15,"
4 weeks
","
From 28-10-2022
",NA,"
For rent
",1450.0,1102,EA,Bijlmer Centrum ,90,4,Upholstered,Heimstaden,https://www.pararius.com/apartment-for-rent/amsterdam/bdbd2665/hofgeest,2022-10-19 20:33:16
17,81063ac6,Apartment Kribbestraat,"
4 weeks
","
Immediately
",Rented under option,"
Rented under option
",2150.0,1079,WV,Rijnbuurt,58,3,Upholstered,BrinkBorgh Makelaardij,https://www.pararius.com/apartment-for-rent/amsterdam/81063ac6/kribbestraat,2022-10-19 20:33:16
18,440c14b9,Apartment Vierwindenstraat,"
4 weeks
","
From 01-11-2022
",Rented under option,"
Rented under option
",2300.0,1013,CW,Haarlemmerbuurt,95,3,Upholstered or furnished,BrinkBorgh Makelaardij,https://www.pararius.com/apartment-for-rent/amsterdam/440c14b9/vierwindenstraat,2022-10-19 20:33:16
19,42bdbfe6,Apartment Cornelis Schuytstraat,"
4 weeks
","
In consultation
",NA,"
For rent
",4250.0,1071,JH,Museumkwartier,142,4,NA,Ramón Mossel Makelaardij,https://www.pararius.com/apartment-for-rent/amsterdam/42bdbfe6/cornelis-schuytstraat,2022-10-19 20:33:16
20,86ed6482,Apartment Vrijheidslaan 75 2,"
4 weeks
","
In consultation
",NA,"
For rent
",2500.0,1079,KG,Rijnbuurt,65,3,NA,KNAP Makelaardij,https://www.pararius.com/apartment-for-rent/amsterdam/86ed6482/vrijheidslaan,2022-10-19 20:33:16
21,5adb01cd,Apartment H. Cleyndertweg 589,"
4 weeks
","
From 01-11-2022
",NA,"
For rent
",2000.0,1025,DX,Buikslotermeer,81,4,Furnished,Amsterdam Housing,https://www.pararius.com/apartment-for-rent/amsterdam/5adb01cd/h-cleyndertweg,2022-10-19 20:33:16
22,e780d953,Apartment Nieuwe Oostenburgerstraat 1 D,"
4 weeks
","
Immediately
",NA,"
For rent
",3000.0,1018,MB,Oostelijke Eilanden/Kadijken,120,5,NA,Rent a Stone,https://www.pararius.com/apartment-for-rent/amsterdam/e780d953/nieuwe-oostenburgerstraat,2022-10-19 20:33:16
23,c39daa06,Apartment Veembroederhof 177,"
4 weeks
","
In consultation
",NA,"
For rent
",3000.0,1019,HD,Oostelijk Havengebied,146,3,Furnished,Van Huis Uit Makelaars,https://www.pararius.com/apartment-for-rent/amsterdam/c39daa06/veembroederhof,2022-10-19 20:33:16
